Title,Description,Sentiment,Article URL,Date,ID,Service,Calculated
"Middle East Crisis: Israel Signals a Willingness to Free High-Profile Palestinians, Officials Say","Hamas has not yet responded to the proposal, but the shift in Israel’s stance could jump-start negotiations toward a hostage swap and possible cease-fire.",Neutral,https://www.nytimes.com/live/2024/02/26/world/israel-hamas-war-gaza-news,2024-02-26T20:50:14.000Z,https://www.nytimes.com/live/2024/02/26/world/israel-hamas-war-gaza-news,NYT,1
The Spy War: How the C.I.A. Secretly Helps Ukraine Fight Putin,"For more than a decade, the United States has nurtured a secret intelligence partnership with Ukraine that is now critical for both countries in countering Russia.",Neutral,https://www.nytimes.com/2024/02/25/world/europe/cia-ukraine-intelligence-russia-war.html,2024-02-26T18:11:40.000Z,https://www.nytimes.com/2024/02/25/world/europe/cia-ukraine-intelligence-russia-war.html,NYT,1
Senate Aide Investigated Over Unofficial Ukraine Actions,Kyle Parker says he delivered sniper gear as part of his unabashed support for Ukraine. Investigators say there may be “counterintelligence issues.”,Negative,https://www.nytimes.com/2024/02/26/world/europe/ukraine-senate-aide-investigation.html,2024-02-26T16:26:02.000Z,https://www.nytimes.com/2024/02/26/world/europe/ukraine-senate-aide-investigation.html,NYT,-1
Hungary’s Parliament Approves Sweden’s NATO Bid After Stalling,"Budapest had been the final obstacle to the Nordic country’s joining the alliance, which has been trying to isolate Russia over its war in Ukraine.",Positive,https://www.nytimes.com/2024/02/26/world/europe/sweden-nato-hungary.html,2024-02-26T19:25:50.000Z,https://www.nytimes.com/2024/02/26/world/europe/sweden-nato-hungary.html,NYT,0
Navalny Was Part of Discussions on a Prisoner Exchange,"Allies of Aleksei Navalny said he was about to be freed in a swap. A Western official said discussions for his release and that of two Americans had been underway, but no deal was imminent.",Neutral,https://www.nytimes.com/2024/02/26/world/europe/navalny-prisoner-exchange-us-russia.html,2024-02-26T20:07:44.000Z,https://www.nytimes.com/2024/02/26/world/europe/navalny-prisoner-exchange-us-russia.html,NYT,1
"In Russia, Knowing That Her Son Is Dead, and Waiting for Him Anyway","She watched, distressed, as Aleksei was sent off to war. Now, 14 months after he died in eastern Ukraine, Yulia Seleznyova holds a sliver of hope for a miracle.",Negative,https://www.nytimes.com/2024/02/25/world/europe/russia-ukraine-war-dead.html,2024-02-25T15:33:50.000Z,https://www.nytimes.com/2024/02/25/world/europe/russia-ukraine-war-dead.html,NYT,-1
The NATO Welcoming Sweden Is Larger and More Determined,"The alliance’s expansion, with Finland last year and soon Sweden, was a consequence from the invasion of Ukraine that Russia’s president may not have calculated.",Positive,https://www.nytimes.com/2024/02/26/world/europe/nato-sweden-ukraine-russia.html,2024-02-26T18:54:36.000Z,https://www.nytimes.com/2024/02/26/world/europe/nato-sweden-ukraine-russia.html,NYT,0
"31,000 Ukrainian Soldiers Killed in Two Years of War, Zelensky Says","The tally that President Volodymyr Zelensky revealed on Sunday differs sharply from that given by U.S. officials, who have said the number is closer to 70,000.",Negative,https://www.nytimes.com/2024/02/25/world/europe/ukraine-war-toll-zelensky.html,2024-02-25T21:43:19.000Z,https://www.nytimes.com/2024/02/25/world/europe/ukraine-war-toll-zelensky.html,NYT,-1
"Weary but Determined, Ukrainians Vow Never to Bow to Russia","Despite death, destruction and deprivation, nearly 90 percent still believe in Ukraine’s ultimate victory — as long as Western aid continues.",Positive,https://www.nytimes.com/2024/02/25/todayspaper/weary-but-determined-ukrainians-vow-never-to-bow-to-russia.html,2024-02-25T15:24:33.000Z,https://www.nytimes.com/2024/02/25/todayspaper/weary-but-determined-ukrainians-vow-never-to-bow-to-russia.html,NYT,0
European Leaders Meet in Paris to Boost Ukraine at ‘Critical Moment’,"The gathering, in Paris, is intended to show that Europe remains committed to supporting Kyiv despite recent setbacks on the battlefield.",Positive,https://www.nytimes.com/2024/02/26/world/europe/europe-ukraine-support-meeting.html,2024-02-26T18:35:54.000Z,https://www.nytimes.com/2024/02/26/world/europe/europe-ukraine-support-meeting.html,NYT,0
Premier League Cuts Everton’s Points Deduction,"The decision means the club will lose six points in the standings, not 10, potentially helping it to stay in the division and to remain financially viable.",Negative,https://www.nytimes.com/2024/02/26/world/europe/everton-premier-league-points-deduction.html,2024-02-26T15:45:31.000Z,https://www.nytimes.com/2024/02/26/world/europe/everton-premier-league-points-deduction.html,NYT,-1
A Re-established West Bank Settlement Symbolizes Hardened Israeli Views,"Homesh, one of the four West Bank settlements dismantled by Israel when it withdrew from Gaza in 2005, has taken on new importance since Oct. 7 and the war against Hamas.",Negative,https://www.nytimes.com/2024/02/25/world/middleeast/west-bank-israeli-settlement-homesh.html,2024-02-25T15:44:11.000Z,https://www.nytimes.com/2024/02/25/world/middleeast/west-bank-israeli-settlement-homesh.html,NYT,-1
"Belarus Holds an Election, but the Outcome Is Not Hard to Predict","The opposition in exile has called for a boycott of the parliamentary vote, which includes only parties that support Aleksandr G. Lukashenko, who has ruled the country for 30 years.",Negative,https://www.nytimes.com/2024/02/25/world/europe/belarus-election.html,2024-02-25T12:25:09.000Z,https://www.nytimes.com/2024/02/25/world/europe/belarus-election.html,NYT,-1
"Human Rights Atrocities Mount in Sudan as War Spirals, U.N. Says","Rape, killing, torture: A stark report offers new evidence of horrific abuses carried out by Sudan’s military and its enemy, the paramilitary Rapid Support Forces.",Negative,https://www.nytimes.com/2024/02/24/world/africa/sudan-civil-war-atrocities-un.html,2024-02-25T03:06:10.000Z,https://www.nytimes.com/2024/02/24/world/africa/sudan-civil-war-atrocities-un.html,NYT,-1
Tuesday Briefing: Hungary Approved Sweden’s NATO Bid,"Plus, movement in a possible Israel-Hamas deal.",Positive,https://www.nytimes.com/2024/02/26/world/asia/sweden-israel-hamas-hostages.html,2024-02-26T20:58:39.000Z,https://www.nytimes.com/2024/02/26/world/asia/sweden-israel-hamas-hostages.html,NYT,0
Jordan Airdrops Humanitarian Aid in Gaza,Jordanian planes dropped food and medical supplies with parachutes in central and southern Gaza. People were seen rowing boats to collect aid dropped into the sea.,Positive,https://www.nytimes.com/video/world/middleeast/100000009331074/gaza-aid-jordan-airdrop.html,2024-02-26T20:04:14.000Z,https://www.nytimes.com/video/world/middleeast/100000009331074/gaza-aid-jordan-airdrop.html,NYT,0
"Unopened Box of More Than 10,000 Hockey Cards Sells for $3.7 Million",The sealed case could include the highly prized Wayne Gretzky rookie card. Or not. The buyer may never find out.,Positive,https://www.nytimes.com/2024/02/26/world/canada/hockey-cards-wayne-gretzky-auction.html,2024-02-26T20:04:03.000Z,https://www.nytimes.com/2024/02/26/world/canada/hockey-cards-wayne-gretzky-auction.html,NYT,0
How a Slow-Moving Court Became the Center of the World’s Hottest Debate,"The International Court of Justice, the U.N.’s highest judicial body, is in the rare position of weighing in on a closely watched global conflict while hostilities are ongoing.",Neutral,https://www.nytimes.com/2024/02/26/world/middleeast/international-court-justice-israel-palestinians.html,2024-02-26T19:23:57.000Z,https://www.nytimes.com/2024/02/26/world/middleeast/international-court-justice-israel-palestinians.html,NYT,1
Canadian Skaters File Appeal Seeking Medals From Beijing Olympics,"Reviving a fight from the 2022 Games, Canada’s team said skating officials improperly awarded third place to Russia. The Russians filed three cases, asking for the gold.",Negative,https://www.nytimes.com/2024/02/26/world/europe/canada-olympic-skating-medals.html,2024-02-26T17:38:30.000Z,https://www.nytimes.com/2024/02/26/world/europe/canada-olympic-skating-medals.html,NYT,-1
Palestinians Wait for Aid in Gaza City,Gazans described hunger and desperation in isolated northern Gaza. Aid organizations said it’s increasingly difficult to deliver any aid to the region.,Negative,https://www.nytimes.com/video/world/middleeast/100000009330082/palestinians-aid-gaza-city.html,2024-02-26T15:44:16.000Z,https://www.nytimes.com/video/world/middleeast/100000009330082/palestinians-aid-gaza-city.html,NYT,-1
Palestinian Authority’s Prime Minister Submits Government Resignation,It was not clear whether the appointment of a new prime minister and cabinet would be enough to revamp the authority or persuade Israel to let it govern Gaza after the war there ends.,Neutral,https://www.nytimes.com/2024/02/26/world/middleeast/palestinian-authority-government-pm-resigns.html,2024-02-26T17:47:40.000Z,https://www.nytimes.com/2024/02/26/world/middleeast/palestinian-authority-government-pm-resigns.html,NYT,1
Israeli Airstrikes in Lebanon Are the Deepest in Years,"At least two Hezbollah fighters were killed in strikes in the Bekaa Valley, and at least six other people were wounded, the mayor of a nearby city said.",Negative,https://www.nytimes.com/2024/02/26/world/middleeast/israel-lebanon-strikes.html,2024-02-26T17:49:50.000Z,https://www.nytimes.com/2024/02/26/world/middleeast/israel-lebanon-strikes.html,NYT,-1
ICJ Holds Last Day of Hearings on Israel’s Occupation of Palestinian Territories,The hearings on the legality of Israel’s occupation of Palestinian territories have put more pressure on Israel during the war in Gaza.,Negative,https://www.nytimes.com/2024/02/26/world/middleeast/icj-hearing-israel-occupation.html,2024-02-26T19:20:32.000Z,https://www.nytimes.com/2024/02/26/world/middleeast/icj-hearing-israel-occupation.html,NYT,-1
Monday Briefing,"Ukraine said 31,000 of its soldiers had been killed.",Negative,https://www.nytimes.com/2024/02/26/briefing/ukraine-war-dead-rafah.html,2024-02-26T15:16:24.000Z,https://www.nytimes.com/2024/02/26/briefing/ukraine-war-dead-rafah.html,NYT,-1
Middle East Crisis : Hamas Signals No Breakthrough in Cease-Fire Talks,"After President Biden said a cease-fire could be reached within a week, Hamas said it had yet to receive “any new proposals” that would advance the talks.",Negative,https://www.nytimes.com/live/2024/02/27/world/israel-hamas-war-gaza-news,2024-02-27T20:00:12.000Z,https://www.nytimes.com/live/2024/02/27/world/israel-hamas-war-gaza-news,NYT,-1
Iran’s Proxies Curtail Attacks on American Bases in Iraq and Syria After U.S. Strikes,"Tehran, wary of igniting open warfare with Washington, has told militia groups it backs to curtail assaults on targets such as military installations, Iranian and American officials say.",Neutral,https://www.nytimes.com/2024/02/27/world/middleeast/us-iran-militias.html,2024-02-27T05:03:42.000Z,https://www.nytimes.com/2024/02/27/world/middleeast/us-iran-militias.html,NYT,1
"In Ukraine, Russia Is Inching Forward Death by Death","Russian forces have an unorthodox view of acceptable levels of military losses, with a willingness to expend troops and equipment to make even small gains on the battlefield.",Negative,https://www.nytimes.com/2024/02/27/world/europe/russia-deaths-avdiivka-strategy.html,2024-02-27T14:02:24.000Z,https://www.nytimes.com/2024/02/27/world/europe/russia-deaths-avdiivka-strategy.html,NYT,-1
Somalia Faces Potential Conflict With Ethiopia in a ‘Pivotal Year’,"Terrorism, hunger and devastating floods have roiled the Horn of Africa nation. Now, it faces an even bigger challenge: the prospect of war with a neighbor, Ethiopia.",Negative,https://www.nytimes.com/2024/02/27/world/africa/somalia-ethiopia-al-shabab-conflict.html,2024-02-27T18:43:35.000Z,https://www.nytimes.com/2024/02/27/world/africa/somalia-ethiopia-al-shabab-conflict.html,NYT,-1
"Ego, Putin or Jets? Reasons for Orban’s Stance on Sweden Perplex Many.",The Hungarian leader has given various rationales for stalling Swedish membership in NATO. The real reason may have to do with his own standing and domestic politics.,Neutral,https://www.nytimes.com/2024/02/27/world/europe/orban-sweden-nato.html,2024-02-27T14:18:26.000Z,https://www.nytimes.com/2024/02/27/world/europe/orban-sweden-nato.html,NYT,1
Lead-Tainted Applesauce Highlights Failings in Food Safety System,"Hundreds of American children were poisoned last year. Records show how, time and again, the contamination went unnoticed.",Negative,https://www.nytimes.com/2024/02/27/world/europe/lead-applesauce-food-safety.html,2024-02-27T17:44:31.000Z,https://www.nytimes.com/2024/02/27/world/europe/lead-applesauce-food-safety.html,NYT,-1
Russia Warns Against NATO Ground Intervention in Ukraine,"The warning came in response to comments by President Emmanuel Macron of France, who said “nothing should be ruled out” when asked about the possibility.",Negative,https://www.nytimes.com/2024/02/27/world/europe/russia-nato-france-macron.html,2024-02-27T19:28:12.000Z,https://www.nytimes.com/2024/02/27/world/europe/russia-nato-france-macron.html,NYT,-1
Zoo Official In India Is Punished For Giving Lions Revered Names,"The names, Sita and Akbar, evoking a Hindu goddess and a Muslim emperor, drew outrage from Hindu activists who saw it as blasphemy.",Negative,https://www.nytimes.com/2024/02/27/world/asia/india-zoo-lions-names.html,2024-02-27T17:46:53.000Z,https://www.nytimes.com/2024/02/27/world/asia/india-zoo-lions-names.html,NYT,-1
Russian Court Sentences Leader of Memorial Rights Group to Prison,"Oleg Orlov, 70, a co-chairman of Memorial, which shared the 2022 Nobel Peace Prize, was sentenced to two-and-a-half years in prison for speaking out on the Ukraine war.",Negative,https://www.nytimes.com/2024/02/27/world/europe/russia-memorial-oleg-orlov-prison.html,2024-02-27T18:17:37.000Z,https://www.nytimes.com/2024/02/27/world/europe/russia-memorial-oleg-orlov-prison.html,NYT,-1
Developers Who Leveled ‘Britain’s Wonkiest Pub’ Ordered to Rebuild,The Crooked House was knocked down last summer after a suspicious fire. Local authorities have now ordered that the owners reconstruct the site brick by brick.,Negative,https://www.nytimes.com/2024/02/27/world/europe/uk-crooked-house-fire-rebuild.html,2024-02-27T17:13:21.000Z,https://www.nytimes.com/2024/02/27/world/europe/uk-crooked-house-fire-rebuild.html,NYT,-1
Parents Outraged After Willy Wonka Event in Glasgow,Families traveled to Glasgow for an event that claimed to channel the magic of “Charlie and the Chocolate Factory.” They got a couple of jelly beans.,Negative,https://www.nytimes.com/2024/02/27/world/europe/willy-wonka-experience-glasgow.html,2024-02-27T20:07:08.000Z,https://www.nytimes.com/2024/02/27/world/europe/willy-wonka-experience-glasgow.html,NYT,-1
"North Carolina ‘Forever Chemical’ Plant Violates Human Rights, U.N. Panel Says",The allegations of human rights violations linked to pollution from the factory broadens a yearslong battle over the site and over the chemicals known as PFAS.,Negative,https://www.nytimes.com/2024/02/27/climate/pfas-forever-chemicals-north-carolina.html,2024-02-27T19:56:58.000Z,https://www.nytimes.com/2024/02/27/climate/pfas-forever-chemicals-north-carolina.html,NYT,-1
‘Mary Poppins’ Gets New Age Rating in Britain for Racist Language,"The musical about a nanny with magical powers had been classified for all audiences since 1964, but the British Board of Film Classification has issued new guidance.",Negative,https://www.nytimes.com/2024/02/27/arts/mary-poppins-age-rating-uk.html,2024-02-27T16:50:21.000Z,https://www.nytimes.com/2024/02/27/arts/mary-poppins-age-rating-uk.html,NYT,-1
‘Saltburn’ Mansion Has Film’s Fans Flocking to the English Countryside,"A popular video on TikTok takes viewers to the site of Drayton House, where much of the movie was filmed.",Positive,https://www.nytimes.com/2024/02/27/movies/saltburn-tiktok-drayton-house.html,2024-02-27T18:09:48.000Z,https://www.nytimes.com/2024/02/27/movies/saltburn-tiktok-drayton-house.html,NYT,0
Hundreds Gather on Beach in Central Gaza as Aid Arrives by Air,"Large crowds gathered along the coast in Deir al Balah on Monday as Jordan and France airdropped food and other aid supplies, some of which ended up in the sea.",Neutral,https://www.nytimes.com/video/world/middleeast/100000009332024/gaza-aid-deir-al-balah-beach.html,2024-02-27T16:24:27.000Z,https://www.nytimes.com/video/world/middleeast/100000009332024/gaza-aid-deir-al-balah-beach.html,NYT,1
2024 Israeli Municipal Elections May Offer a Glimpse of the Political Mood,"The election will not be a referendum on the performance of Prime Minister Benjamin Netanyahu, but more candidates than usual are not  advertising connections to his Likud party.",Neutral,https://www.nytimes.com/2024/02/27/world/middleeast/municipal-elections-israel.html,2024-02-27T16:55:49.000Z,https://www.nytimes.com/2024/02/27/world/middleeast/municipal-elections-israel.html,NYT,1
Yellen Urges Israel to Restore Economic Ties to West Bank,The Treasury secretary said she called on Prime Minister Benjamin Netanyahu of Israel to reduce barriers to commerce for Palestinians.,Neutral,https://www.nytimes.com/2024/02/27/us/politics/yellen-israel-west-bank.html,2024-02-27T18:47:04.000Z,https://www.nytimes.com/2024/02/27/us/politics/yellen-israel-west-bank.html,NYT,1
Jordan and France Airdrop Food and Other Aid Into Gaza,Some aid was parachuted into the sea and retrieved by men in small boats. People on the shore scrambled for the packages.,Positive,https://www.nytimes.com/2024/02/27/world/middleeast/jordan-air-drop-gaza-france.html,2024-02-27T14:56:28.000Z,https://www.nytimes.com/2024/02/27/world/middleeast/jordan-air-drop-gaza-france.html,NYT,0
"Pankaj Udhas, Bollywood Singer and Maestro of the Ghazal, Dies at 72","His soulful renditions of ghazals, or traditional love poems, were featured on the soundtracks of hit Bollywood movies and moved generations of Indians.",Negative,https://www.nytimes.com/2024/02/27/world/asia/pankaj-udhas-dead.html,2024-02-27T19:48:06.000Z,https://www.nytimes.com/2024/02/27/world/asia/pankaj-udhas-dead.html,NYT,-1
Why Is Mercury Stubbornly High in Tuna? Researchers Might Have an Answer.,"Old accumulations of the toxic metal in the deep sea are circulating into shallower waters where the fish feed, new research found.",Negative,https://www.nytimes.com/2024/02/27/climate/tuna-mercury.html,2024-02-27T17:54:40.000Z,https://www.nytimes.com/2024/02/27/climate/tuna-mercury.html,NYT,-1
Stark-Watzinger: BAföG-Reform tritt zum Wintersemester in Kraft,Die Bundesregierung hat sich nach langer Debatte auf die BAföG-Reform verständigt. Nach den Worten von Bildungsministerin Stark-Watzinger tritt sie zum Wintersemester 2024/25 in Kraft. Die Freibeträge sollen angehoben werden. Von Sarah Beham.,Positive,https://www.tagesschau.de/inland/innenpolitik/bafoeg-reform-studium-stark-watzinger-100.html,2024-02-27T19:47:07.000Z,3ab1865f-eee6-465a-a988-e6e5540d9c48,TGS,0
Nahost-Liveblog: ++ Hilfsgüter über Gazastreifen abgeworfen ++,Frachtflugzeuge der jordanischen Luftwaffe und anderer Länder haben Hilfsgüter über dem Gazastreifen abgeworfen. Israel bombardierte erneut Stellungen der Hisbollah im Süden des Libanon. Die Entwicklungen im Liveblog.,Neutral,https://www.tagesschau.de/newsticker/liveblog-nahost-dienstag-114.html,2024-02-27T19:31:59.000Z,c1d84c2a-fb35-4b0e-b212-3524b42f7a5f,TGS,1
Sören Bartol soll neuer SPD-Chef in Hessen werden,Bei der SPD in Hessen zeichnet sich ein Führungswechsel ab. Die Bezirke haben Sören Bartel als Nachfolger für den Landesvorsitz von Nancy Faeser nominiert.,Neutral,https://www.tagesschau.de/inland/regional/hessen/hr-soeren-bartol-soll-neuer-spd-chef-in-hessen-werden-100.html,2024-02-27T18:36:26.000Z,tagesschau_fm-story-id-0a9f64c0-e281-431a-83bd-11434091350c,TGS,1
Ukraine zunehmend in der Defensive,Das ukrainische Militär hat sich aus zwei weiteren Dörfern in der Nähe von Awdijiwka zurückgezogen. Das liegt auch am Munitionsmangel. Die Hilfen aus den USA fehlen. US-Präsident Biden wandte sich erneut an den Kongress.,Negative,https://www.tagesschau.de/ausland/europa/ukraine-weiterer-rueckzug-100.html,2024-02-27T18:15:04.000Z,e3de789c-e7b1-4bdb-9653-d2f48b5f50aa,TGS,-1
Ukraine-Liveblog: ++ Auch die USA gegen Entsendung von Truppen ++,"In der Debatte um westliche Bodentruppen haben auch die USA erklärt, keine Soldaten in die Ukraine zu entsenden. Der ukrainische Präsident Selenskyj ist zu Gesprächen in Saudi-Arabien eingetroffen. Die Entwicklungen im Liveblog.",Neutral,https://www.tagesschau.de/newsticker/liveblog-ukraine-dienstag-326.html,2024-02-27T18:58:55.000Z,dbf602e6-2082-49d1-ab23-f4108ede80ce,TGS,1
Wie der Klimawandel den Eisbären zusetzt,"Die Waage zeigt bei ihm mehr als 300 Kilo, aufgerichtet ist er gut drei Meter hoch - der Eisbär. Allerdings gilt das imposante Landraubtier inzwischen als gefährdet. Denn der Klimawandel bedroht seinen Lebensraum. Von Stephan Hübner",Negative,https://www.tagesschau.de/wissen/einsbaer-klimawandel-artenschutz-100.html,2024-02-27T17:21:04.000Z,46033822-2a86-48d5-9695-c9e22dc5f88b,TGS,-1
Ver.di ruft Lufthansa-Technik zu mehrtägigem Warnstreik auf,"Im Tarifkonflikt um das Lufthansa-Bodenpersonal hat ver.di ab Mittwoch im Technik-Bereich zu einem mehrtägigen Warnstreik aufgerufen. Passagierflüge sollen diesmal nicht betroffen sein, so die Gewerkschaft.",Negative,https://www.tagesschau.de/wirtschaft/unternehmen/lufthansa-bodenpersonal-verdi-streik-100.html,2024-02-27T18:33:32.000Z,abfa35be-7cf7-4453-876d-08226a486bf4,TGS,-1
Marktbericht: Der DAX ist nicht zu stoppen,Der DAX-Rekordlauf ging auch am vierten Tag in Folge weiter. Zinshoffnungen und die Fantasie zum Thema Künstliche Intelligenz (KI) treiben die Börsen immer weiter nach oben.,Positive,https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-dax-dow-jones-378.html,2024-02-27T17:07:40.000Z,c646f8f3-c3e2-4030-a829-a781b562618b,TGS,0
Kommentar zu Macron-Vorstoß: Ein reines Ablenkungsmanöver,"Bislang galt: Die NATO unterstützt die Ukraine mit Waffen, keinesfalls mit Soldaten. Frankreichs Präsident Macron hat sich nun über diesen Konsens hinweggesetzt - um die eigene Schwäche zu kaschieren. Ein Skandal, meint Helga Schmidt.",Negative,https://www.tagesschau.de/kommentar/kommentar-macron-ukraine-100.html,2024-02-27T16:53:46.000Z,ee1c7c0c-b63d-4690-9f0b-bafc7d8e9590,TGS,-1
Was hinter Macrons Vorstoß zu Bodentruppen steckt,"Die NATO, andere EU-Staaten und die eigene Opposition: Macrons Gedankenspiel über Bodentruppen in der Ukraine erntet ausnahmslos Kritik. Was bezweckt Frankreichs Präsident mit seinem Vorstoß? Von Julia Borutta.",Negative,https://www.tagesschau.de/ausland/europa/macron-ukraine-bodentruppen-100.html,2024-02-27T16:41:26.000Z,d38158f1-60e3-4d4c-969a-97e14b5ae138,TGS,-1
Russischer Menschenrechtler Orlow zeigt sich nach Urteil unbeugsam,Zwei Jahre und sechs Monate muss der russische Menschenrechtler Orlow in Haft. In seinem Schlusswort erinnert er an die Unbeherrschbarkeit der Geschichte. Seine Unterstützer sehen in dem Urteil eine Botschaft. Von Ina Ruck.,Negative,https://www.tagesschau.de/ausland/europa/russland-urteil-orlow-102.html,2024-02-27T16:24:48.000Z,c8167823-6ce8-4b40-9565-e7f21e4128f8,TGS,-1
"Zwei Jahre Krieg: Deutschland, der große Unterstützer der Ukraine?",Deutschland gilt nach den USA als zweitgrößter Unterstützer der Ukraine. Doch gemessen an der wirtschaftlichen Kraft rangiert die Bundesrepublik weit hinten. Kleine EU-Staaten geben deutlich mehr. Von Angela Göpfert.,Negative,https://www.tagesschau.de/wirtschaft/weltwirtschaft/zeitenwende-ukraine-hilfen-deutschland-fluechtlinge-geld-100.html,2024-02-27T16:21:34.000Z,2ca9fb27-1c9f-45ff-b13f-1d9304260444,TGS,-1
Warum Deutschland Macrons Vorstoß zu Bodentruppen klar zurückweist,"Erst das Nein zu ""Taurus"", nun die Absage an westliche Bodentruppen: Nach dem Vorstoß von Frankreichs Präsident Macron zieht die Bundesregierung erneut klare Grenzen für die Unterstützung der Ukraine. Von Kai Clement.",Negative,https://www.tagesschau.de/inland/innenpolitik/ukraine-bodentruppen-scholz-100.html,2024-02-27T16:17:36.000Z,94ecac86-49d2-4b7f-b020-d3228b7e00c3,TGS,-1
Justiz ermittelt wegen gefälschter tagesschau-Audiobeiträge,"Mit KI erstellte Audiodateien von tagesschau-Sprechern wurden auf Demonstrationen in Dresden gespielt. Sie erweckten den Eindruck, die tagesschau entschuldige sich für angebliche Lügen. Nun ermittelt die Justiz.",Negative,https://www.tagesschau.de/inland/justiz-ermittlungen-tagesschau-audiodateien-100.html,2024-02-27T16:00:51.000Z,1afcde36-469b-439d-a50d-6b3e018463af,TGS,-1
Mit Terror gegen die Staatsmacht,"Entführungen, Anschläge und Morde - knapp 30 Jahre lang versuchte die Rote Armee Fraktion die Bundesrepublik zu destabilisieren. Die Folgen ihres Terrors reichen bis in die Gegenwart.",Negative,https://www.tagesschau.de/inland/gesellschaft/rote-armee-fraktion-hintergrund-100.html,2024-02-27T15:44:42.000Z,9dc368a5-87a7-4653-abc0-33d82737c486,TGS,-1
Chinas Übernahmen in Europa auf Zwölf-Jahres-Tief,"Die Zahl chinesischer Unternehmensübernahmen in Europa sinkt auf ein Zwölf-Jahres-Tief, das Transaktionsvolumen dürfte sich halbiert haben. Ein Grund für den Rückgang ist die Konjunkturschwäche in der Volksrepublik.",Negative,https://www.tagesschau.de/wirtschaft/weltwirtschaft/china-transaktionen-deutschland-uebernahmen-europa-100.html,2024-02-27T15:40:13.000Z,0392e04a-3720-4d73-a4d7-64347df2e12f,TGS,-1
EU-Parlament stimmt mit knapper Mehrheit für Naturschutzgesetz,In der EU sollen künftig mehr Bäume gepflanzt sowie Moore und Flüsse in ihren natürlichen Zustand zurückversetzt werden. Das hat das EU-Parlament mit knapper Mehrheit beschlossen - trotz massiver Kritik von Landwirten.,Positive,https://www.tagesschau.de/ausland/europa/eu-parlament-naturschutz-strassburg-100.html,2024-02-27T15:28:01.000Z,60107895-e1d5-4164-9081-a144d0a2bbb5,TGS,0
Katar dämpft Bidens Optimismus zu Waffenruhe in Nahost,"Beim Besuch einer Eisdiele sagte US-Präsident Biden, dass er eine Waffenruhe zwischen Israel und Hamas ab Montag für möglich halte. Vermittler Katar dämpft Bidens Optimismus. Hat sich der US-Präsident im Datum geirrt?",Neutral,https://www.tagesschau.de/ausland/amerika/waffenruhe-nahost-biden-katar-100.html,2024-02-27T15:07:56.000Z,025d0b18-e18b-424d-8906-2a9c97e321b3,TGS,1
ECOWAS hebt Sanktionen auf: Wie die Wirtschaftsgemeinschaft einknickte,Mit Druck und strengen Sanktionen wollte die Wirtschaftsgemeinschaft ECOWAS Putschisten in gleich mehreren westafrikanischen Staaten zum Rückzug zwingen. Inzwischen ist das Vorhaben komplett gescheitert. Von J.-M. Magro.,Negative,https://www.tagesschau.de/ausland/afrika/ecowas-sanktionen-100.html,2024-02-27T14:36:58.000Z,947d2078-d087-47db-83c9-f029cb6ee9c8,TGS,-1
Ehemalige RAF-Terroristin Klette in Untersuchungshaft,Nach jahrzehntelanger Fahndung hat die Polizei Daniela Klette in Berlin festgenommen. Die mutmaßliche Ex-RAF-Terroristin sitzt nun wegen mehrerer Raubtaten in Untersuchungshaft. Inzwischen gibt es eine weitere Festnahme.,Negative,https://www.tagesschau.de/inland/gesellschaft/raf-klette-festnahme-102.html,2024-02-27T16:10:19.000Z,a676f980-e01c-4dc9-9204-259c0a2918a6,TGS,-1
BGH-Urteil: Umgang mit Kind darf nicht von Zahlungen abhängen,"Im Trennungsfall darf der Umgang mit dem eigenen Kind nicht an Zahlungen geknüpft werden. Der Bundesgerichtshof bezeichnete ein solches Vorgehen nun als ""sittenwidrig"". Entscheidend sei immer das Wohl der Kinder. Von Gigi Deppe.",Negative,https://www.tagesschau.de/inland/gesellschaft/bgh-umgang-kinder-geldzahlungen-100.html,2024-02-27T14:02:41.000Z,761224ef-fffb-4f5f-867d-fe9fb5a93489,TGS,-1
Weniger Container-Umschlag im Hamburger Hafen,Die weltweiten Krisen sind auch am Hamburger Hafen nicht spurlos vorüber gegangen. Deutschlands größter Seehafen musste beim Container-Umschlag einen deutlichen Rückschlag hinnehmen. Größter Handelspartner bleibt China.,Negative,https://www.tagesschau.de/wirtschaft/unternehmen/hamburger-hafen-container-umschlag-china-100.html,2024-02-27T13:59:44.000Z,e235c1e5-f4b8-4099-aba9-60be16d12a2e,TGS,-1
Wie man KfW-Zuschüsse für die neue Heizung bekommt,"Ab sofort können Eigentümer selbst genutzter Häuser, die auf klimafreundliche Heizungen umsteigen wollen, Zuschüsse bei der Förderbank KfW beantragen. Hier die wichtigsten Details. Von D. Landmesser.",Neutral,https://www.tagesschau.de/wirtschaft/verbraucher/kfw-foerderantrag-heizungstausch-100.html,2024-02-27T13:13:12.000Z,a02914d7-2ad2-424c-a582-4c186f1bf322,TGS,1
